location_id,address,province_name,town_name,location_type,record_id,source_id,time_of_record,visit_count,time_in_queue,assigned_employee_id,date,description,pollutant_ppm,biological,results,type_of_water_source,number_of_people_served,hour_of_day,day_of_week,percent_male,percent_female,percent_child
KiRu27262,58 Maseru Road,Kilimani,Rural,Rural,31709,KiRu27262224,2022/04/29 06:08,4,119,12,,,,,,shared_tap,1416,6,Friday,10.58,76.92,12.50
KiRu27262,58 Maseru Road,Kilimani,Rural,Rural,31812,KiRu27262224,2022/04/30 07:47,5,164,12,,,,,,shared_tap,1416,7,Saturday,22.97,60.81,16.22
KiRu27262,58 Maseru Road,Kilimani,Rural,Rural,31857,KiRu27262224,2022/05/01 18:06,6,90,12,,,,,,shared_tap,1416,18,Sunday,41.12,25.23,33.64
KiRu27262,58 Maseru Road,Kilimani,Rural,Rural,31910,KiRu27262224,2022/05/02 14:26,7,169,12,,,,,,shared_tap,1416,14,Monday,21.65,78.35,0.00
KiRu27262,58 Maseru Road,Kilimani,Rural,Rural,32009,KiRu27262224,2022/05/03 15:38,8,131,12,,,,,,shared_tap,1416,15,Tuesday,27.08,72.92,0.00
KiRu27263,54 Maseru Road,Kilimani,Rural,Rural,44773,KiRu27263224,2022/11/11 14:39,1,0,18,2022/11/14 14:39,"Inorganic contaminants: Lead, Chromium, Zinc",2.55954,0,Contaminated: Chemical,well,346,14,Friday,28.40,71.60,0.00
KiRu27264,15 Maseru Road,Kilimani,Rural,Rural,59210,KiRu27264224,2023/06/26 14:14,1,0,16,2023/06/29 14:14,Clean,0.0795198,3.98304e-05,Clean,well,174,14,Monday,41.67,58.33,0.00
KiRu27265,143 Maseru Road,Kilimani,Rural,Rural,57995,KiRu27265224,2023/06/06 12:28,1,0,5,2023/06/09 12:28,Inorganic contaminants: Selenium,3.44052,0,Contaminated: Chemical,well,214,12,Tuesday,18.87,81.13,0.00
KiRu27266,75 Maseru Road,Kilimani,Rural,Rural,15632,KiRu27266224,2021/08/26 12:50,1,21,5,,,,,,river,992,12,Thursday,31.75,68.25,0.00
KiRu27267,102 Maseru Road,Kilimani,Rural,Rural,19546,KiRu27267224,2021/10/26 09:01,1,0,46,2021/10/29 09:01,Clean,0.010064,1.67439e-05,Clean,well,176,9,Tuesday,19.35,80.65,0.00
KiRu27268,38 Maseru Road,Kilimani,Rural,Rural,40995,KiRu27268224,2022/09/14 12:45,1,0,1,2022/09/17 12:45,"Inorganic contaminants: Chromium, Lead, Barium, Silver",7.03417,0,Contaminated: Chemical,well,372,12,Wednesday,13.11,86.89,0.00
KiRu27269,100 Maseru Road,Kilimani,Rural,Rural,58607,KiRu27269224,2023/06/15 13:59,1,240,5,,,,,,shared_tap,3720,13,Thursday,29.63,70.37,0.00
KiRu27269,100 Maseru Road,Kilimani,Rural,Rural,58659,KiRu27269224,2023/06/16 11:59,2,140,5,,,,,,shared_tap,3720,11,Friday,18.37,81.63,0.00
KiRu27269,100 Maseru Road,Kilimani,Rural,Rural,58717,KiRu27269224,2023/06/17 09:28,3,294,5,,,,,,shared_tap,3720,9,Saturday,56.12,43.88,0.00
KiRu27269,100 Maseru Road,Kilimani,Rural,Rural,58748,KiRu27269224,2023/06/18 16:42,4,154,5,,,,,,shared_tap,3720,16,Sunday,22.08,57.14,20.78
KiRu27269,100 Maseru Road,Kilimani,Rural,Rural,58814,KiRu27269224,2023/06/19 17:45,5,308,5,,,,,,shared_tap,3720,17,Monday,17.44,50.00,32.56
KiRu27269,100 Maseru Road,Kilimani,Rural,Rural,58821,KiRu27269224,2023/06/20 08:17,6,250,5,,,,,,shared_tap,3720,8,Tuesday,11.85,88.15,0.00
KiRu27269,100 Maseru Road,Kilimani,Rural,Rural,58970,KiRu27269224,2023/06/21 18:15,7,248,5,,,,,,shared_tap,3720,18,Wednesday,12.94,65.88,21.18
KiRu27269,100 Maseru Road,Kilimani,Rural,Rural,59019,KiRu27269224,2023/06/22 15:53,8,174,5,,,,,,shared_tap,3720,15,Thursday,17.72,82.28,0.00
KiRu27270,9 Bloemfontein Boulevard,Kilimani,Rural,Rural,6607,KiRu27270224,2021/04/14 12:12,1,0,30,,,,,,tap_in_home_broken,380,12,Wednesday,22.12,77.88,0.00
KiRu27271,33 Bloemfontein Boulevard,Kilimani,Rural,Rural,2984,KiRu27271224,2021/02/17 10:54,1,21,36,,,,,,shared_tap,1348,10,Wednesday,21.00,79.00,0.00
KiRu27272,22 Bloemfontein Boulevard,Kilimani,Rural,Rural,31189,KiRu27272224,2022/04/21 13:29,1,0,10,2022/04/24 13:29,Parasite: Cryptosporidium,0,485.162,Contaminated: Biological,well,220,13,Thursday,20.00,80.00,0.00
KiRu27273,18 Bloemfontein Boulevard,Kilimani,Rural,Rural,586,KiRu27273224,2021/01/12 10:45,1,160,42,,,,,,shared_tap,1902,10,Tuesday,31.82,68.18,0.00
KiRu27273,18 Bloemfontein Boulevard,Kilimani,Rural,Rural,728,KiRu27273224,2021/01/13 16:49,2,115,42,,,,,,shared_tap,1902,16,Wednesday,9.26,61.11,29.63
KiRu27273,18 Bloemfontein Boulevard,Kilimani,Rural,Rural,766,KiRu27273224,2021/01/14 11:02,3,181,42,,,,,,shared_tap,1902,11,Thursday,8.40,91.60,0.00
KiRu27273,18 Bloemfontein Boulevard,Kilimani,Rural,Rural,873,KiRu27273224,2021/01/15 13:55,4,159,42,,,,,,shared_tap,1902,13,Friday,14.53,85.47,0.00
KiRu27273,18 Bloemfontein Boulevard,Kilimani,Rural,Rural,913,KiRu27273224,2021/01/16 16:51,5,319,42,,,,,,shared_tap,1902,16,Saturday,25.60,53.60,20.80
KiRu27273,18 Bloemfontein Boulevard,Kilimani,Rural,Rural,923,KiRu27273224,2021/01/17 07:55,6,56,42,,,,,,shared_tap,1902,7,Sunday,29.17,60.83,10.00
KiRu27273,18 Bloemfontein Boulevard,Kilimani,Rural,Rural,956,KiRu27273224,2021/01/18 09:41,7,194,42,,,,,,shared_tap,1902,9,Monday,15.22,84.78,0.00
KiRu27273,18 Bloemfontein Boulevard,Kilimani,Rural,Rural,1023,KiRu27273224,2021/01/19 07:16,8,79,42,,,,,,shared_tap,1902,7,Tuesday,9.21,82.89,7.89
KiRu27274,2 Bloemfontein Boulevard,Kilimani,Rural,Rural,20559,KiRu27274224,2021/11/09 16:08,1,0,48,2021/11/12 16:08,Virus: Hepatitis A Virus,0,96.6341,Contaminated: Biological,well,176,16,Tuesday,14.85,63.37,21.78
KiRu27275,25 Bloemfontein Boulevard,Kilimani,Rural,Rural,55767,KiRu27275224,2023/05/02 16:16,1,0,8,2023/05/05 16:16,"Inorganic contaminants: Arsenic, Mercury, Silver, Cadmium",7.68861,0,Contaminated: Chemical,well,394,16,Tuesday,8.11,74.32,17.57
KiRu27276,26 Bloemfontein Boulevard,Kilimani,Rural,Rural,17385,KiRu27276224,2021/09/21 16:31,1,0,42,2021/09/24 16:31,Bacteria: E. coli,0,23.3615,Contaminated: Biological,well,232,16,Tuesday,7.92,71.29,20.79
KiRu27277,53 Bloemfontein Boulevard,Kilimani,Rural,Rural,45407,KiRu27277224,2022/11/21 14:52,1,240,5,,,,,,shared_tap,3524,14,Monday,19.05,80.95,0.00
KiRu27277,53 Bloemfontein Boulevard,Kilimani,Rural,Rural,45482,KiRu27277224,2022/11/22 15:16,2,199,5,,,,,,shared_tap,3524,15,Tuesday,13.87,86.13,0.00
KiRu27277,53 Bloemfontein Boulevard,Kilimani,Rural,Rural,45575,KiRu27277224,2022/11/23 15:13,3,246,5,,,,,,shared_tap,3524,15,Wednesday,25.66,74.34,0.00
KiRu27277,53 Bloemfontein Boulevard,Kilimani,Rural,Rural,45665,KiRu27277224,2022/11/24 17:22,4,259,5,,,,,,shared_tap,3524,17,Thursday,5.38,68.82,25.81
KiRu27277,53 Bloemfontein Boulevard,Kilimani,Rural,Rural,45754,KiRu27277224,2022/11/25 17:57,5,126,5,,,,,,shared_tap,3524,17,Friday,10.38,55.66,33.96
KiRu27277,53 Bloemfontein Boulevard,Kilimani,Rural,Rural,45762,KiRu27277224,2022/11/26 09:10,6,243,5,,,,,,shared_tap,3524,9,Saturday,65.93,34.07,0.00
KiRu27277,53 Bloemfontein Boulevard,Kilimani,Rural,Rural,45799,KiRu27277224,2022/11/27 17:21,7,117,5,,,,,,shared_tap,3524,17,Sunday,27.45,41.18,31.37
KiRu27277,53 Bloemfontein Boulevard,Kilimani,Rural,Rural,45807,KiRu27277224,2022/11/28 08:03,8,379,5,,,,,,shared_tap,3524,8,Monday,17.24,82.76,0.00
KiRu27278,32 Bloemfontein Boulevard,Kilimani,Rural,Rural,41060,KiRu27278224,2022/09/15 10:30,1,220,26,,,,,,shared_tap,2724,10,Thursday,19.57,80.43,0.00
KiRu27278,32 Bloemfontein Boulevard,Kilimani,Rural,Rural,41173,KiRu27278224,2022/09/16 12:44,2,132,26,,,,,,shared_tap,2724,12,Friday,11.97,88.03,0.00
KiRu27278,32 Bloemfontein Boulevard,Kilimani,Rural,Rural,41233,KiRu27278224,2022/09/17 17:21,3,480,26,,,,,,shared_tap,2724,17,Saturday,31.36,50.85,17.80
KiRu27278,32 Bloemfontein Boulevard,Kilimani,Rural,Rural,41260,KiRu27278224,2022/09/18 17:29,4,89,26,,,,,,shared_tap,2724,17,Sunday,31.58,36.84,31.58
KiRu27278,32 Bloemfontein Boulevard,Kilimani,Rural,Rural,41313,KiRu27278224,2022/09/19 13:12,5,150,26,,,,,,shared_tap,2724,13,Monday,25.42,74.58,0.00
KiRu27278,32 Bloemfontein Boulevard,Kilimani,Rural,Rural,41382,KiRu27278224,2022/09/20 11:25,6,170,26,,,,,,shared_tap,2724,11,Tuesday,20.54,79.46,0.00
KiRu27278,32 Bloemfontein Boulevard,Kilimani,Rural,Rural,41485,KiRu27278224,2022/09/21 13:27,7,218,26,,,,,,shared_tap,2724,13,Wednesday,9.92,90.08,0.00
KiRu27278,32 Bloemfontein Boulevard,Kilimani,Rural,Rural,41533,KiRu27278224,2022/09/22 09:21,8,176,26,,,,,,shared_tap,2724,9,Thursday,38.46,61.54,0.00
KiRu27279,5 Bloemfontein Boulevard,Kilimani,Rural,Rural,2457,KiRu27279224,2021/02/09 13:01,1,0,5,2021/02/12 13:01,Bacteria: E. coli,0,29.1122,Contaminated: Biological,well,250,13,Tuesday,18.45,81.55,0.00
KiRu27280,40 Bloemfontein Boulevard,Kilimani,Rural,Rural,33183,KiRu27280224,2022/05/20 15:46,1,0,34,,,,,,tap_in_home,458,15,Friday,15.56,84.44,0.00
KiRu27281,45 Bloemfontein Boulevard,Kilimani,Rural,Rural,31785,KiRu27281224,2022/04/29 15:00,1,0,12,,,,,,tap_in_home_broken,948,15,Friday,37.84,62.16,0.00
KiRu27282,38 Bloemfontein Boulevard,Kilimani,Rural,Rural,30620,KiRu27282224,2022/04/12 15:22,1,0,38,,,,,,tap_in_home,702,15,Tuesday,12.12,87.88,0.00
KiRu27283,36 Bloemfontein Boulevard,Kilimani,Rural,Rural,35037,KiRu27283224,2022/06/17 12:18,1,18,48,,,,,,shared_tap,710,12,Friday,12.31,87.69,0.00
KiRu27284,60 Bloemfontein Boulevard,Kilimani,Rural,Rural,49107,KiRu27284224,2023/01/17 15:08,1,66,24,,,,,,shared_tap,600,15,Tuesday,29.31,70.69,0.00
KiRu27284,60 Bloemfontein Boulevard,Kilimani,Rural,Rural,49197,KiRu27284224,2023/01/18 16:59,2,53,24,,,,,,shared_tap,600,16,Wednesday,15.96,70.21,13.83
KiRu27284,60 Bloemfontein Boulevard,Kilimani,Rural,Rural,49200,KiRu27284224,2023/01/19 06:40,3,32,24,,,,,,shared_tap,600,6,Thursday,11.71,74.77,13.51
KiRu27284,60 Bloemfontein Boulevard,Kilimani,Rural,Rural,49344,KiRu27284224,2023/01/20 18:24,4,31,24,,,,,,shared_tap,600,18,Friday,11.11,52.78,36.11
KiRu27284,60 Bloemfontein Boulevard,Kilimani,Rural,Rural,49346,KiRu27284224,2023/01/21 06:33,5,73,24,,,,,,shared_tap,600,6,Saturday,34.13,58.73,7.14
KiRu27284,60 Bloemfontein Boulevard,Kilimani,Rural,Rural,49373,KiRu27284224,2023/01/22 12:17,6,34,24,,,,,,shared_tap,600,12,Sunday,37.76,62.24,0.00
KiRu27284,60 Bloemfontein Boulevard,Kilimani,Rural,Rural,49397,KiRu27284224,2023/01/23 10:25,7,106,24,,,,,,shared_tap,600,10,Monday,23.68,76.32,0.00
KiRu27284,60 Bloemfontein Boulevard,Kilimani,Rural,Rural,49478,KiRu27284224,2023/01/24 08:31,8,34,24,,,,,,shared_tap,600,8,Tuesday,25.42,74.58,0.00
KiRu27285,20 Bloemfontein Boulevard,Kilimani,Rural,Rural,10955,KiRu27285224,2021/06/16 13:39,1,29,5,,,,,,shared_tap,2790,13,Wednesday,30.49,69.51,0.00
KiRu27286,37 Bloemfontein Boulevard,Kilimani,Rural,Rural,48222,KiRu27286224,2023/01/03 09:17,1,16,24,,,,,,river,520,9,Tuesday,8.93,91.07,0.00
KiRu27287,52 Bloemfontein Boulevard,Kilimani,Rural,Rural,40458,KiRu27287224,2022/09/06 13:00,1,0,36,,,,,,tap_in_home_broken,978,13,Tuesday,14.67,85.33,0.00
KiRu27288,49 Bloemfontein Boulevard,Kilimani,Rural,Rural,49015,KiRu27288224,2023/01/16 13:59,1,14,8,,,,,,river,928,13,Monday,22.95,77.05,0.00
KiRu27289,43 Bloemfontein Boulevard,Kilimani,Rural,Rural,11740,KiRu27289224,2021/06/28 15:41,1,0,12,2021/07/01 15:41,Bacteria: Giardia Lamblia,0,495.898,Contaminated: Biological,well,322,15,Monday,18.18,81.82,0.00
KiRu27290,51 Bloemfontein Boulevard,Kilimani,Rural,Rural,11984,KiRu27290224,2021/07/01 15:22,1,28,24,,,,,,river,552,15,Thursday,33.33,66.67,0.00
KiRu27291,11 Bloemfontein Boulevard,Kilimani,Rural,Rural,20281,KiRu27291224,2021/11/05 09:02,1,0,30,2021/11/08 09:02,Parasite: Cryptosporidium,0,485.162,Contaminated: Biological,well,304,9,Friday,13.56,86.44,0.00
KiRu27292,1 Bloemfontein Boulevard,Kilimani,Rural,Rural,40348,KiRu27292224,2022/09/05 09:34,1,0,36,2022/09/08 09:34,Clean,0.0291057,4.91828e-05,Clean,well,386,9,Monday,24.53,75.47,0.00
KiRu27293,34 Bloemfontein Boulevard,Kilimani,Rural,Rural,56255,KiRu27293224,2023/05/09 13:12,1,0,34,2023/05/12 13:12,"Inorganic contaminants: Silver, Arsenic, Cadmium, Arsenic",2.93569,0,Contaminated: Chemical,well,206,13,Tuesday,22.35,77.65,0.00
KiRu27294,7 Bloemfontein Boulevard,Kilimani,Rural,Rural,23135,KiRu27294224,2021/12/20 10:23,1,30,7,,,,,,shared_tap,3868,10,Monday,31.65,68.35,0.00
KiRu27295,42 Bloemfontein Boulevard,Kilimani,Rural,Rural,7534,KiRu27295224,2021/04/28 12:48,1,19,1,,,,,,shared_tap,878,12,Wednesday,16.67,83.33,0.00
KiRu27296,19 Bloemfontein Boulevard,Kilimani,Rural,Rural,40558,KiRu27296224,2022/09/07 13:03,1,240,46,,,,,,shared_tap,3642,13,Wednesday,18.37,81.63,0.00
KiRu27296,19 Bloemfontein Boulevard,Kilimani,Rural,Rural,40656,KiRu27296224,2022/09/08 15:03,2,174,46,,,,,,shared_tap,3642,15,Thursday,23.28,76.72,0.00
KiRu27296,19 Bloemfontein Boulevard,Kilimani,Rural,Rural,40756,KiRu27296224,2022/09/09 17:25,3,250,46,,,,,,shared_tap,3642,17,Friday,10.66,68.85,20.49
KiRu27296,19 Bloemfontein Boulevard,Kilimani,Rural,Rural,40760,KiRu27296224,2022/09/10 07:04,4,427,46,,,,,,shared_tap,3642,7,Saturday,49.43,43.68,6.90
KiRu27296,19 Bloemfontein Boulevard,Kilimani,Rural,Rural,40787,KiRu27296224,2022/09/11 09:30,5,76,46,,,,,,shared_tap,3642,9,Sunday,33.06,66.94,0.00
KiRu27296,19 Bloemfontein Boulevard,Kilimani,Rural,Rural,40852,KiRu27296224,2022/09/12 14:16,6,192,46,,,,,,shared_tap,3642,14,Monday,22.14,77.86,0.00
KiRu27296,19 Bloemfontein Boulevard,Kilimani,Rural,Rural,40952,KiRu27296224,2022/09/13 17:37,7,132,46,,,,,,shared_tap,3642,17,Tuesday,6.67,49.33,44.00
KiRu27296,19 Bloemfontein Boulevard,Kilimani,Rural,Rural,40967,KiRu27296224,2022/09/14 09:51,8,215,46,,,,,,shared_tap,3642,9,Wednesday,29.00,71.00,0.00
KiRu27297,59 Bloemfontein Boulevard,Kilimani,Rural,Rural,45258,KiRu27297224,2022/11/18 13:18,1,0,8,2022/11/21 13:18,Bacteria: E. coli,0.0856842,8.62509,Contaminated: Biological,well,240,13,Friday,9.43,90.57,0.00
KiRu27298,35 Bloemfontein Boulevard,Kilimani,Rural,Rural,49987,KiRu27298224,2023/01/31 16:47,1,0,5,2023/02/03 16:47,Clean,0.0465084,2.30075e-05,Clean,well,314,16,Tuesday,8.25,70.10,21.65
KiRu27299,39 Bloemfontein Boulevard,Kilimani,Rural,Rural,25806,KiRu27299224,2022/01/28 13:11,1,0,7,2022/01/31 13:11,Bacteria: Salmonella,0,267.371,Contaminated: Biological,well,268,13,Friday,24.56,75.44,0.00
KiRu27300,46 Bloemfontein Boulevard,Kilimani,Rural,Rural,257,KiRu27300224,2021/01/06 15:10,1,25,24,,,,,,shared_tap,2100,15,Wednesday,20.98,79.02,0.00
KiRu27301,27 Bloemfontein Boulevard,Kilimani,Rural,Rural,54903,KiRu27301224,2023/04/19 09:53,1,70,1,,,,,,shared_tap,646,9,Wednesday,23.14,76.86,0.00
KiRu27301,27 Bloemfontein Boulevard,Kilimani,Rural,Rural,55036,KiRu27301224,2023/04/20 16:00,2,75,1,,,,,,shared_tap,646,16,Thursday,9.30,74.42,16.28
KiRu27301,27 Bloemfontein Boulevard,Kilimani,Rural,Rural,55107,KiRu27301224,2023/04/21 14:43,3,57,1,,,,,,shared_tap,646,14,Friday,15.79,84.21,0.00
KiRu27301,27 Bloemfontein Boulevard,Kilimani,Rural,Rural,55141,KiRu27301224,2023/04/22 08:05,4,101,1,,,,,,shared_tap,646,8,Saturday,58.00,42.00,0.00
KiRu27301,27 Bloemfontein Boulevard,Kilimani,Rural,Rural,55168,KiRu27301224,2023/04/23 08:07,5,38,1,,,,,,shared_tap,646,8,Sunday,63.16,36.84,0.00
KiRu27301,27 Bloemfontein Boulevard,Kilimani,Rural,Rural,55266,KiRu27301224,2023/04/24 18:41,6,38,1,,,,,,shared_tap,646,18,Monday,8.33,59.38,32.29
KiRu27301,27 Bloemfontein Boulevard,Kilimani,Rural,Rural,55342,KiRu27301224,2023/04/25 16:08,7,40,1,,,,,,shared_tap,646,16,Tuesday,4.17,74.17,21.67
KiRu27301,27 Bloemfontein Boulevard,Kilimani,Rural,Rural,55417,KiRu27301224,2023/04/26 18:07,8,26,1,,,,,,shared_tap,646,18,Wednesday,7.14,72.32,20.54
KiRu27302,21 Bloemfontein Boulevard,Kilimani,Rural,Rural,53412,KiRu27302224,2023/03/27 16:06,1,28,6,,,,,,shared_tap,2634,16,Monday,12.99,57.14,29.87
KiRu27303,10 Bloemfontein Boulevard,Kilimani,Rural,Rural,52368,KiRu27303224,2023/03/13 14:28,1,16,24,,,,,,shared_tap,250,14,Monday,20.59,79.41,0.00
KiRu27304,17 Bloemfontein Boulevard,Kilimani,Rural,Rural,56762,KiRu27304224,2023/05/17 13:52,1,26,30,,,,,,shared_tap,2264,13,Wednesday,28.16,71.84,0.00
KiRu27305,54 Bloemfontein Boulevard,Kilimani,Rural,Rural,15303,KiRu27305224,2021/08/20 15:47,1,0,34,2021/08/23 15:47,"Inorganic contaminants: Silver, Chromium, Lead, Lead",9.61626,0,Contaminated: Chemical,well,310,15,Friday,19.05,80.95,0.00
KiRu27306,13 Bloemfontein Boulevard,Kilimani,Rural,Rural,37729,KiRu27306224,2022/07/26 15:39,1,11,2,,,,,,river,402,15,Tuesday,21.60,78.40,0.00
KiRu27307,12 Bloemfontein Boulevard,Kilimani,Rural,Rural,24922,KiRu27307224,2022/01/14 13:16,1,195,30,,,,,,shared_tap,2372,13,Friday,20.37,79.63,0.00
KiRu27307,12 Bloemfontein Boulevard,Kilimani,Rural,Rural,24966,KiRu27307224,2022/01/15 13:04,2,156,30,,,,,,shared_tap,2372,13,Saturday,43.55,56.45,0.00
KiRu27307,12 Bloemfontein Boulevard,Kilimani,Rural,Rural,24990,KiRu27307224,2022/01/16 12:02,3,57,30,,,,,,shared_tap,2372,12,Sunday,57.58,42.42,0.00
KiRu27307,12 Bloemfontein Boulevard,Kilimani,Rural,Rural,25006,KiRu27307224,2022/01/17 08:41,4,178,30,,,,,,shared_tap,2372,8,Monday,25.00,75.00,0.00
KiRu27307,12 Bloemfontein Boulevard,Kilimani,Rural,Rural,25099,KiRu27307224,2022/01/18 12:03,5,90,30,,,,,,shared_tap,2372,12,Tuesday,14.50,85.50,0.00
KiRu27307,12 Bloemfontein Boulevard,Kilimani,Rural,Rural,25211,KiRu27307224,2022/01/19 15:14,6,166,30,,,,,,shared_tap,2372,15,Wednesday,8.59,91.41,0.00
KiRu27307,12 Bloemfontein Boulevard,Kilimani,Rural,Rural,25270,KiRu27307224,2022/01/20 12:27,7,215,30,,,,,,shared_tap,2372,12,Thursday,11.97,88.03,0.00
KiRu27307,12 Bloemfontein Boulevard,Kilimani,Rural,Rural,25312,KiRu27307224,2022/01/21 08:04,8,161,30,,,,,,shared_tap,2372,8,Friday,14.74,85.26,0.00
KiRu27308,48 Bloemfontein Boulevard,Kilimani,Rural,Rural,8014,KiRu27308224,2021/05/05 11:42,1,0,8,,,,,,tap_in_home,362,11,Wednesday,10.19,89.81,0.00
KiRu27309,24 Bloemfontein Boulevard,Kilimani,Rural,Rural,38907,KiRu27309224,2022/08/12 13:58,1,30,8,,,,,,shared_tap,3840,13,Friday,7.75,92.25,0.00
KiRu27310,31 Bloemfontein Boulevard,Kilimani,Rural,Rural,45555,KiRu27310224,2022/11/23 12:56,1,0,46,2022/11/26 12:56,Bacteria: Salmonella,0,267.371,Contaminated: Biological,well,300,12,Wednesday,28.85,71.15,0.00
KiRu27311,57 Bloemfontein Boulevard,Kilimani,Rural,Rural,22073,KiRu27311224,2021/12/02 11:43,1,0,34,2021/12/05 11:43,Bacteria: Giardia Lamblia,0,495.898,Contaminated: Biological,well,346,11,Thursday,26.23,73.77,0.00
KiRu27312,6 Bloemfontein Boulevard,Kilimani,Rural,Rural,4536,KiRu27312224,2021/03/12 11:50,1,26,10,,,,,,river,830,11,Friday,21.15,78.85,0.00
KiRu27313,23 Bloemfontein Boulevard,Kilimani,Rural,Rural,41872,KiRu27313224,2022/09/27 15:41,1,0,12,2022/09/30 15:41,"Inorganic contaminants: Silver, Cadmium, Selenium, Cadmium",9.27297,0,Contaminated: Chemical,well,388,15,Tuesday,9.38,90.62,0.00
KiRu27314,29 Bloemfontein Boulevard,Kilimani,Rural,Rural,33415,KiRu27314224,2022/05/25 12:39,1,0,40,2022/05/28 12:39,Inorganic contaminants: Mercury,9.5526,0,Contaminated: Chemical,well,236,12,Wednesday,18.89,81.11,0.00
KiRu27315,15 Bloemfontein Boulevard,Kilimani,Rural,Rural,25375,KiRu27315224,2022/01/21 14:24,1,0,0,,,,,,tap_in_home,510,14,Friday,14.86,85.14,0.00
KiRu27316,44 Bloemfontein Boulevard,Kilimani,Rural,Rural,51471,KiRu27316224,2023/02/27 12:41,1,0,48,2023/03/02 12:41,Inorganic contaminants: Silver,4.00956,0,Contaminated: Chemical,well,292,12,Monday,18.46,81.54,0.00
KiRu27317,58 Bloemfontein Boulevard,Kilimani,Rural,Rural,57317,KiRu27317224,2023/05/25 16:53,1,0,3,,,,,,tap_in_home_broken,756,16,Thursday,8.70,59.13,32.17
KiRu27318,55 Bloemfontein Boulevard,Kilimani,Rural,Rural,53536,KiRu27318224,2023/03/29 10:40,1,0,6,2023/04/01 10:40,Bacteria: Salmonella,0,267.371,Contaminated: Biological,well,300,10,Wednesday,27.03,72.97,0.00
KiRu27319,14 Bloemfontein Boulevard,Kilimani,Rural,Rural,38262,KiRu27319224,2022/08/03 12:43,1,20,7,,,,,,river,476,12,Wednesday,23.02,76.98,0.00
KiRu27320,50 Bloemfontein Boulevard,Kilimani,Rural,Rural,24753,KiRu27320224,2022/01/12 13:26,1,113,4,,,,,,shared_tap,1242,13,Wednesday,12.93,87.07,0.00
KiRu27320,50 Bloemfontein Boulevard,Kilimani,Rural,Rural,24790,KiRu27320224,2022/01/13 08:50,2,48,4,,,,,,shared_tap,1242,8,Thursday,20.54,79.46,0.00
KiRu27320,50 Bloemfontein Boulevard,Kilimani,Rural,Rural,24894,KiRu27320224,2022/01/14 10:37,3,150,4,,,,,,shared_tap,1242,10,Friday,18.18,81.82,0.00
KiRu27320,50 Bloemfontein Boulevard,Kilimani,Rural,Rural,24955,KiRu27320224,2022/01/15 08:13,4,97,4,,,,,,shared_tap,1242,8,Saturday,58.17,41.83,0.00
KiRu27320,50 Bloemfontein Boulevard,Kilimani,Rural,Rural,25000,KiRu27320224,2022/01/16 17:08,5,64,4,,,,,,shared_tap,1242,17,Sunday,27.97,49.15,22.88
KiRu27320,50 Bloemfontein Boulevard,Kilimani,Rural,Rural,25016,KiRu27320224,2022/01/17 11:03,6,102,4,,,,,,shared_tap,1242,11,Monday,18.70,81.30,0.00
KiRu27320,50 Bloemfontein Boulevard,Kilimani,Rural,Rural,25105,KiRu27320224,2022/01/18 12:39,7,76,4,,,,,,shared_tap,1242,12,Tuesday,20.00,80.00,0.00
KiRu27320,50 Bloemfontein Boulevard,Kilimani,Rural,Rural,25180,KiRu27320224,2022/01/19 11:36,8,112,4,,,,,,shared_tap,1242,11,Wednesday,9.80,90.20,0.00
KiRu27321,41 Bloemfontein Boulevard,Kilimani,Rural,Rural,35783,KiRu27321224,2022/06/28 13:18,1,0,46,2022/07/01 13:18,"Inorganic contaminants: Mercury, Copper, Lead",9.37084,0,Contaminated: Chemical,well,164,13,Tuesday,19.59,80.41,0.00
KiRu27322,4 Bloemfontein Boulevard,Kilimani,Rural,Rural,1609,KiRu27322224,2021/01/27 11:07,1,0,32,2021/01/30 11:07,Bacteria: Shigella,0,318.664,Contaminated: Biological,well,366,11,Wednesday,22.22,77.78,0.00
KiRu27323,30 Bloemfontein Boulevard,Kilimani,Rural,Rural,57022,KiRu27323224,2023/05/22 12:15,1,0,10,2023/05/25 12:15,"Inorganic contaminants: Zinc, Chromium, Selenium, Copper",7.18049,0,Contaminated: Chemical,well,268,12,Monday,14.29,85.71,0.00
KiRu27324,16 Bloemfontein Boulevard,Kilimani,Rural,Rural,4797,KiRu27324224,2021/03/17 09:13,1,0,48,2021/03/20 09:13,Bacteria: Salmonella,0,267.371,Contaminated: Biological,well,224,9,Wednesday,29.70,70.30,0.00
KiRu27325,8 Bloemfontein Boulevard,Kilimani,Rural,Rural,36927,KiRu27325224,2022/07/14 12:49,1,0,10,,,,,,tap_in_home,708,12,Thursday,9.30,90.70,0.00
KiRu27326,3 Bloemfontein Boulevard,Kilimani,Rural,Rural,4685,KiRu27326224,2021/03/15 15:49,1,0,30,2021/03/18 15:49,Clean,0.0533159,5.88655e-05,Clean,well,170,15,Monday,25.86,74.14,0.00
KiRu27327,47 Bloemfontein Boulevard,Kilimani,Rural,Rural,28181,KiRu27327224,2022/03/07 13:37,1,0,5,,,,,,tap_in_home_broken,450,13,Monday,22.55,77.45,0.00
KiRu27328,56 Bloemfontein Boulevard,Kilimani,Rural,Rural,6438,KiRu27328224,2021/04/12 10:11,1,0,8,,,,,,tap_in_home_broken,912,10,Monday,21.49,78.51,0.00
